C04435 , CC(C)C(=C)C\C=C(\C)C=O
C03263 , Cc1c2Cc3[nH]c(Cc4[nH]c(Cc5[nH]c(Cc([nH]2)c1CCC(O)=O)c(C)c5CCC(O)=O)c(C)c4CCC(O)=O)c(CCC(O)=O)c3C
C03260 , NAN
C06341 , [H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)CO
C08780 , COC(=O)C[C@H]1[C@@]2(C)[C@H](O[C@@H]3C[C@@H](c4ccoc4)C(C)=C23)[C@@H]2OC[C@@]3(C)[C@H]2[C@]1(C)[C@H](C[C@H]3OC(C)=O)OC(=O)C(\C)=C\C
C08781 , CC1=CC(=O)[C@]2(C)[C@H]3[C@@H](O)[C@@H]4OC(=O)[C@H]5[C@]4(C)OC[C@@]35C(=O)C=C12
C08782 , COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(C)=O)C(=O)O[C@@H]3C[C@H]1[C@H](C)C3=CC(=O)OC3=C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O
C08783 , [H][C@@]12C[C@@]3([H])C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@@]3([H])[C@@H](O)[C@H](O)[C@]4(C)OC[C@@]13[C@@]4([H])[C@@H](OC(=O)[C@H](C)CC)C(=O)O2
C08784 , C[C@H]1[C@@H](O)[C@]2(O)OC[C@]34[C@H]2[C@@]2(C)[C@H](O)C(=O)C=C(C)[C@@H]2C[C@H]3OC(=O)[C@H](OC(=O)CC(C)(C)O)[C@@H]14
C08785 , COC(=O)C[C@H]1C(C)(C)C(=O)C=C[C@]1(C)[C@H]1[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]2(C)[C@@H](C[C@H]3O[C@@]23C1=C)c1ccoc1
C08038 , NAN
C08039 , Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
C08788 , C[C@@]12C[C@H](O)[C@@H]3[C@@]4(C)C=CC(=O)OC(C)(C)[C@@H]4CC(=O)[C@@]3(C)[C@]11O[C@@H]1C(=O)O[C@H]2c1ccoc1
C08037 , [Cl-].C[N+](C)([*])Cc1ccccc1
C08034 , CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C1C(=O)O[C@H](C(C)C)[C@H](C)\C=C\C(=O)NC\C=C\C(C)=C\[C@@H](O)CC(=O)Cc1nc(co1)C2=O.CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@@H](NC(=O)C2CC(=O)C(CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(cc2)N(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O)c1ccccc1
C08853 , C[C@@H]1C[C@@H](OC(C)=O)[C@H](O)[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4[C@H](O)C(=O)[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)c2ccc(=O)oc2)O1
C08032 , CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@@H](NC(=O)C2CC(=O)C(CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(cc2)N(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O)c1ccccc1
C08033 , CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C1C(=O)O[C@H](C(C)C)[C@H](C)\C=C\C(=O)NC\C=C\C(C)=C\[C@@H](O)CC(=O)Cc1nc(co1)C2=O
C08031 , CCCCCCCCCCCCOS(O)(=O)=O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
C14914 , C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](Cl)CC[C@]34C)[C@@H]1CC[C@@H]2N(CCCl)CCCl
C14915 , C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(CC[C@]34C)=C3C=CC=C3)[C@@H]1CC[C@@H]2O
C14916 , CCC1(NC(=O)NC1=O)c1ccccc1
C14917 , C[C@]12CC(=O)[C@@]3(SC#N)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O
C14910 , C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C(F)(F)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C
C14911 , C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)OC[C@]34C)[C@@H]1CC[C@@H]2O
C14912 , C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CCC(=O)O2
C14913 , CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4OC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
C18712 , [OH-].[OH-].[Cu++]
C04271 , [H][C@@]12COc3cc(O)ccc3[C@]1([H])Oc1cc(O)ccc21
C04272 , CC(C)(O)[C@@H](O)C([O-])=O
C04273 , OC[C@H]1O[C@@H](O[C@H](C#N)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O
C04274 , [O-][N+](=O)c1ccc(OCC2CO2)cc1
C04275 , COc1cc(\C=C\C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(=O)\C=C\c2cc(OC)c(O)c(OC)c2)cc(OC)c1O
C04276 , NAN
C04277 , O=C1CCCCCNC(=O)CCCCCN1
C09929 , CC(=C)[C@@H](CC=C(C)C)C[C@@]12C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O
C09928 , COc1cc2[C@@H](O)C[C@@H](C)C(=O)c2cc1C
C09923 , COc1cc(C)c(Oc2cc(C)cc(O)c2)c(O)c1
C09922 , [H][C@@]1(Oc2c(OC)cc3ccc(=O)oc3c2O[C@@H]1CO)c1ccc(O)c(OC)c1
C09921 , CCC\C=C1/OC(=O)c2c(O)cccc12
C09920 , [H][C@@]12c3ccc(O)cc3OC[C@]1(O)Cc1cc(O)c(O)cc21
C09927 , CC(C)C[C@@H]1[C@H]2CC(C=C[C@@]2(C)Oc2c(C=O)c(O)c(C=O)c(O)c12)C(C)C
C09926 , COC1=CC(=O)O[C@@H](CCc2ccc3OCOc3c2)C1
C09925 , COc1cc(\C=C\c2ccccc2)oc(=O)c1
C09924 , COc1cc(cc(OC)c1O)[C@H]1Oc2ccc3ccc(=O)oc3c2O[C@@H]1CO
C03408 , CC(=O)N[C@H]([C@@H](O)[C@@H](O)[C@H](O)CO)C([O-])=O
C03409 , [H]C(=N)N[C@@H](CC(O)=O)C(O)=O
C15346 , CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(C)=O
C03402 , NAN
C06163 , [H][C@@]12Cc3ccc4OCOc4c3C[N@+]1(C)CCc1cc3OCOc3cc21
C03400 , OC[C@H]1O[C@@H](O[*])[C@H](O)[C@@H](O)[C@@H]1O
C03401 , NC[C@H](N)C(O)=O
C03406 , N[C@@H](CCCNC(=N)NC(CC(O)=O)C(O)=O)C(O)=O
C06167 , COc1ccc(CC2=[N+](C)CCc3cc(OC)c(O)cc23)cc1O
C03404 , C=1(C[C@@H](C(OC)=O)N)C=CC(O)=CC1
C06165 , COc1cc2c3c(OC)cc4OCOc4c3c[n+](C)c2c2cc3OCOc3cc12
C07569 , CCCc1cc(=O)[nH]c(=S)[nH]1
C07568 , Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12
C04180 , CCCCCC\C=C/CC(=O)S[*]
C04181 , CC(C)(O)C(=O)C(O)=O
C04186 , OC(=O)C\C(=C\C=C(\O)C(O)=O)C(O)=O
C04187 , Cc1cn([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)c(=O)nc1N
C04185 , OC(=O)c1cc2cc(O)c(O)cc2[nH]1
C07561 , ClC(Cl)(Cl)Cl
C07560 , NAN
C04188 , CSC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H]1O
C08251 , OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@@H]2O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
C07565 , CC(=O)Nc1ccccc1
C07564 , CCCN(CCC)CCc1cccc2NC(=O)Cc12
C07567 , Fc1ccc(cc1)-n1cc(C2CCN(CC2)CCN2CCNC2=O)c2cc(Cl)ccc12
C07566 , Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1
C00692 , C[C@H](NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@@H]1NC(C)=O)C(=O)N[C@H](CCC(O)=O)C(O)=O
C00693 , NAN
C00691 , O[C@H]1[C@H](O)[C@@H](O)C(=O)[C@@H](O)[C@@H]1O
C00696 , CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)[C@@H](O)CC1=O
C00697 , N#N
C00694 , [C@@H]1([C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H](O[C@@H]2CO)*)NC(=O)C)O
C00695 , [H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(O)=O
C03617 , NAN
C00698 , [Cl-]
C05371 , C([C@H](OC)[C@@H](C)/C=C(\C)/C=C/[C@@]1(NC([C@H](CCCNC(=N)N)NC([C@H]([C@H](C(O)=O)NC([C@H](CC(C)C)NC([C@@H](C)NC(C(N(C(CC[C@@H](NC([C@H]1C)=O)C(O)=O)=O)C)=C)=O)=O)=O)C)=O)=O)[H])C=2C=CC=CC2
C00061 , C12=NC(NC(C1=NC=3C(N2C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)=CC(=C(C3)C)C)=O)=O
C19526 , Cc1ccc(\N=N\c2c(O)ccc3ccccc23)c(C)c1
C16969 , [H][C@]12CC[C@]3(C)[C@]([H])(CC[C@]3(O)C1CC[C@]1(O)C[C@@H](O)CC[C@]21C=O)c1ccc(=O)oc1
C11248 , N[C@@H]1CN(CC11CC1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)[C@@H]1C[C@@H]1F
C11539 , CC1=C2[N+]3=C(C=C4N5C(=CC6=[N+]7C(Cc8c(CCC(O)=O)c(CC(O)=O)c1n8[Co--]357)=C(CCC(O)=O)C6CC(O)=O)[C@@H](CCC(O)=O)[C@]4(C)CC(O)=O)[C@@H](CCC(O)=O)[C@]2(C)CC(O)=O
C11538 , C[C@]1(CC(O)=O)[C@H](CCC(O)=O)C2=CC3=[N+]4C(=Cc5c(CCC(O)=O)c(CC(O)=O)c6C=C7[N+]8=C(C=C1N2[Co--]48n56)[C@@H](CCC(O)=O)[C@]7(C)CC(O)=O)C(CCC(O)=O)=C3CC(O)=O
C19255 , Cc1cnc2ccc3n(C)c(N)nc3c2n1
C11243 , COC(=O)[C@H]1C(=O)c2c(C)c3=CC4=N\C(=C/c5c(C(C)=O)c(C)c6\C=C7/N=C([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]7C)C1=c2n3[Mg]n56)[C@H](C)C/4=C/C
C11242 , CC[C@@H]1[C@@H](C)C2=Cc3c(C(C)=O)c(C)c4C=C5[C@@H](C)[C@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C6=[N+]5[Mg--]5(n34)n3c(=CC1=[N+]25)c(C)c1C(=O)[C@H](C(=O)OC)C6=c31
C16217 , CCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12
C11240 , CN1CCN(CC1)c1c(F)cc2c3c1SCCn3cc(C(O)=O)c2=O
C11531 , NAN
C11246 , C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(C[C@@H]([C@@]2(C[C@@H](C1)O)[H])O[C@@H]5O[C@@H]([C@H]([C@@H]([C@H]5O)O)O)C(O)=O)[H])(CC[C@@]4([C@@H](CCC(=O)O)C)[H])[H])C)[H])C
C16213 , Oc1cc2ccccc2cc1O
C16212 , OC(=O)c1cc2ccccc2cc1O
C19257 , CC1CN1
C14839 , BrC1=CC2OC2C=C1
C18309 , CC1=C(Cl)/C(OC1=O)=C/C(O)=O
C00060 , [O-]C([*])=O
C18308 , CC1=C(Cl)C(OC1=O)C(Cl)C(O)=O
C19993 , NAN
C19252 , Cl.C=1C(=CC=C(C1)N)C(=C2C=CC(=N)C=C2)C=3C=C(C(=CC3)N)C
C19992 , NAN
C19253 , Cc1cc2c(nc1N)[nH]c1ccccc21
C19991 , NAN
C18305 , CC(C(O)=O)C(=O)\C=C(\Cl)C(O)=O
C19990 , [C@@]123[C@]4([C@@](CN(C1[C@]([C@@H]4OC)([C@@]5([C@@]6([C@]2(C[C@@]([C@@H](OC)[C@@H]5O)(O)[C@@H]6O)[H])[H])O)[H])CC)(COC)[C@H](O)C[C@@H]3OC)[H]
C09259 , CC1(C)Oc2cc3oc(=O)ccc3cc2C[C@@H]1O
C09258 , CC(C)=CC(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C
C18304 , C\C(C(O)=O)=C1OC(=O)C(Cl)=C/1
C09255 , CN1CC[C@@]23[C@@H]4[C@@H]5[C@H](CC(=O)N4c4c2cccc4O)OCC=C(C1)[C@@H]5CC3=O
C09254 , [H][C@@]12C[C@]3(CN4CC[C@@]56C(Nc7ccccc57)=C(C[C@@]5(CCO[C@@]35[H])[C@]46[H])C(=O)OC)CN3c4c(OC)cccc4[C@@]4(CCN5CC[C@]6([H])OCC[C@]6(C1)[C@@]45[H])[C@]23O
C09257 , CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H]1Cc2cc3ccc(=O)oc3cc2O1
C09256 , [H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCc3c1[nH]c1ccccc31)C2
C09251 , [H][C@]12N3CCC[C@@]1(CC)C[C@](O)(C(=O)OC)n1c2c(CC3)c2ccccc12
C09250 , C=12[C@]3(N(C[C@H](C=C)[C@](C3)(C[C@]4(C5=C(C=6C=CC=CC6N5)CCN4C)[H])[H])CCC1C=7C=CC=CC7N2)[H]
C09253 , COC(=O)[C@@H]1[C@@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1\C(CN2C)=C/C
C09252 , CC[C@H]1C[C@@H]2CN3CCc4c([nH]c5cc([C@H]6C[C@@H]7C([C@@H](Cc8c6[nH]c6ccccc86)N(C)C\C7=C\C)C(=O)OC)c(OC)cc45)[C@](C2)([C@H]13)C(=O)OC
C05589 , COc1cc(ccc1O)[C@@H](O)CN
C05588 , CNC[C@H](O)c1ccc(O)c(OC)c1
C10568 , Cn1cnc(c1)[C@H]1CNC(=O)\C1=C\c1ccccc1
C00671 , CC[C@H](C)C(=O)C([O-])=O
C05581 , [H]C(=O)Cc1ccc(O)c(OC)c1
C05580 , OC(C(O)=O)c1ccc(O)c(O)c1
C05583 , NAN
C05582 , COc1cc(CC(O)=O)ccc1O
C05585 , [H]C(=O)c1cc(O)ccc1O
C05584 , COc1cc(ccc1O)C(O)C(O)=O
